material_id,band_gap,energy,cohesive_energy,space_group,volume,density,nsites,Z_mean,Z_max,Z_var,num_elements,SOC_proxy,EN_range,magmom,is_metal,is_magnetic
matpes-20240214_8062_3,0.0,-17.92180159,-5.72304787,1,21.25089487691061,3.1331060174586614,2,10.0,14,16.0,2,19856.0,0.6499999999999999,0.0,True,False
matpes-20240214_542584_43,0.0,-92.81896568,-2.1079751500000015,1,83.31760205804792,7.1020840631238356,2,72.0,81,81.0,2,29399841.0,0.42000000000000015,6.799,True,True
matpes-20240214_284_44,0.0,-19.70628095,-4.250275579999999,1,25.04626953428676,5.696048728668146,2,20.0,27,49.0,2,280001.0,0.2699999999999998,1.338,True,True
matpes-20240214_2615_1,0.0,-38.92405025,-2.85190596,1,65.7796865470595,5.157704111860799,2,43.5,57,182.25,2,5683000.5,0.5499999999999998,0.15,True,True
matpes-20240214_631_45,0.0,-20.54975438,-5.142370235,1,22.224006930769704,4.473957397367831,2,14.0,22,64.0,2,117776.0,1.0099999999999998,0.237,True,True
matpes-20240214_284_39,0.0,-19.7452044,-4.269737304999999,1,25.726891575844927,5.545355968017617,2,20.0,27,49.0,2,280001.0,0.2699999999999998,1.436,True,True
matpes-20240214_631_42,0.0,-23.58069047,-6.65783828,1,22.36552914440112,4.445647566177154,2,14.0,22,64.0,2,117776.0,1.0099999999999998,0.0,True,False
matpes-20240214_542584_27,0.0,-92.54120074,-1.9690926799999957,1,97.4220372825054,6.0738681951215545,2,72.0,81,81.0,2,29399841.0,0.42000000000000015,6.818,True,True
matpes-20240214_8023_24,0.0,-15.87737721,-4.760236605,1,465.71385306642003,0.15325188910361373,2,10.5,13,6.25,2,16328.5,1.8299999999999998,0.0,True,False
matpes-20240214_2612_1,0.0,-38.72006395,-2.7843930949999987,1,94.99528906433073,3.500240342817081,2,42.0,52,100.0,2,4180096.0,0.0900000000000003,0.0,True,False
matpes-20240214_284_34,0.0,-19.96961199,-4.3819411,1,24.24985427840045,5.883118723139154,2,20.0,27,49.0,2,280001.0,0.2699999999999998,0.829,True,True
matpes-20240214_631_37,0.0,-22.62444691,-6.1797165,1,22.8736135499571,4.346897790762822,2,14.0,22,64.0,2,117776.0,1.0099999999999998,0.0,True,False
matpes-20240214_284_32,0.0,-19.5450593,-4.169664754999999,1,28.32348598447328,5.036977857063977,2,20.0,27,49.0,2,280001.0,0.2699999999999998,1.452,True,True
matpes-20240214_542584_22,0.0,-92.51445753,-1.9557210749999996,1,95.7269119721386,6.181423818689346,2,72.0,81,81.0,2,29399841.0,0.42000000000000015,6.736,True,True
matpes-20240214_284_31,0.0,-19.04935673,-3.921813469999999,1,28.931382450583413,4.931142574411508,2,20.0,27,49.0,2,280001.0,0.2699999999999998,0.881,True,True
matpes-20240214_8023_11,0.0,-15.78040501,-4.711750505,8,60.89458927239854,1.172050400814543,2,10.5,13,6.25,2,16328.5,1.8299999999999998,0.175,True,True
matpes-20240214_631_28,0.0,-23.37651072,-6.555748404999999,1,24.253722958853377,4.099546299582689,2,14.0,22,64.0,2,117776.0,1.0099999999999998,0.0,True,False
matpes-20240214_284_26,0.0,-19.18068154,-3.9874758749999986,1,26.24643141280388,5.435587394523174,2,20.0,27,49.0,2,280001.0,0.2699999999999998,0.43,True,True
matpes-20240214_542584_20,0.0,-92.68396435,-2.040474484999997,1,80.41515683243733,7.358421435242022,2,72.0,81,81.0,2,29399841.0,0.42000000000000015,6.764,True,True
matpes-20240214_8023_5,0.0,-15.92526053,-4.7841782649999995,1,46.79062619489602,1.5253381621111317,2,10.5,13,6.25,2,16328.5,1.8299999999999998,0.006,True,False
matpes-20240214_284_21,0.0,-19.73383814,-4.264054174999999,1,26.28147728301133,5.428339137955311,2,20.0,27,49.0,2,280001.0,0.2699999999999998,1.0110000000000001,True,True
matpes-20240214_284_19,0.0,-19.09361055,-3.94394038,1,24.99103601700665,5.708637754816127,2,20.0,27,49.0,2,280001.0,0.2699999999999998,1.038,True,True
matpes-20240214_284_20,0.0,-18.81907531,-3.8066727599999988,1,28.171938204971823,5.064073714086031,2,20.0,27,49.0,2,280001.0,0.2699999999999998,0.99,True,True
matpes-20240214_631_19,0.10029999999999983,-22.99875261,-6.36686935,1,24.138972585899175,4.11903447229369,2,14.0,22,64.0,2,117776.0,1.0099999999999998,0.0,False,False
matpes-20240214_631_18,0.0,-24.52293002,-7.128958055,42,20.31838426763941,4.893561362821038,2,14.0,22,64.0,2,117776.0,1.0099999999999998,0.0,True,False
matpes-20240214_284_14,0.0,-19.21889889,-4.006584549999999,1,27.236783203456728,5.237944975842362,2,20.0,27,49.0,2,280001.0,0.2699999999999998,0.506,True,True
matpes-20240214_542583_11,0.18740000000000023,-67.98617359,-3.6652872100000025,1,79.50944857495776,5.838638710038334,2,57.5,63,30.25,2,11532288.5,0.9000000000000001,6.506,False,True
matpes-20240214_542583_12,0.0,-67.72600015,-3.535200490000001,10,112.47751647773582,4.127286579584474,2,57.5,63,30.25,2,11532288.5,0.9000000000000001,6.550000000000001,True,True
matpes-20240214_284_11,0.0,-19.42884055,-4.1115553799999995,1,25.40037353475209,5.616640697959178,2,20.0,27,49.0,2,280001.0,0.2699999999999998,0.886,True,True
matpes-20240214_631_10,0.0,-23.54859743,-6.64179176,1,22.90113212680944,4.341674448953254,2,14.0,22,64.0,2,117776.0,1.0099999999999998,0.0,True,False
matpes-20240214_2605_23,0.15749999999999997,-15.52794486,-3.6713871449999997,1,52.48269580868425,1.7742745899124746,2,14.0,20,36.0,2,82048.0,2.44,0.0,False,False
matpes-20240214_284_5,0.0,-19.39796409,-4.096117149999999,1,27.584294334164852,5.171956549272847,2,20.0,27,49.0,2,280001.0,0.2699999999999998,0.7979999999999999,True,True
matpes-20240214_2605_21,0.0,-15.83239465,-3.8236120399999995,1,61.89892383627659,1.5043672460244144,2,14.0,20,36.0,2,82048.0,2.44,0.0,True,False
matpes-20240214_542583_0,0.0,-61.99150244,-0.6679516349999979,25,70.88697045119605,6.548833182018402,2,57.5,63,30.25,2,11532288.5,0.9000000000000001,6.45,True,True
matpes-20240214_631_3,0.3072999999999997,-23.10573586,-6.4203609749999995,8,25.118288369248464,3.9584409074942855,2,14.0,22,64.0,2,117776.0,1.0099999999999998,0.0,False,False
matpes-20240214_542583_1,0.08600000000000001,-65.96152738,-2.6529641050000023,25,138.79787046291645,3.344625841270247,2,57.5,63,30.25,2,11532288.5,0.9000000000000001,6.447,True,True
matpes-20240214_2828_3,0.0,-55.57635917,-6.213808515000004,1,27.721405028301863,11.530739176525543,2,39.5,72,1056.25,2,13438128.5,1.74,0.011,True,False
matpes-20240214_2828_1,0.0,-57.14102805,-6.996142955000003,1,22.43189898826565,14.249720505400978,2,39.5,72,1056.25,2,13438128.5,1.74,0.0,True,False
matpes-20240214_2605_9,3.8785,-18.63893102,-5.226880225,1,30.244159799173406,3.07889900733825,2,14.0,20,36.0,2,82048.0,2.44,0.0,False,False
matpes-20240214_2605_6,1.3623,-17.25661399,-4.535721710000001,1,77.11112435996817,1.2075911790464888,2,14.0,20,36.0,2,82048.0,2.44,0.0,False,False
matpes-20240214_627_33,0.0,-99.51027583,-4.741006155000001,1,50.16182093295112,10.459427398324632,2,63.5,93,870.25,2,38070768.5,1.1899999999999997,4.252,True,True
matpes-20240214_2605_2,2.4035,-17.87862406,-4.846726745,1,78.57258225949711,1.1851298621689257,2,14.0,20,36.0,2,82048.0,2.44,0.0,False,False
matpes-20240214_542569_31,0.0,-32.3980135,-5.478356699999999,1,27.66954416164577,7.684788062947616,2,28.5,44,240.25,2,1888328.5,0.5900000000000001,0.0,True,False
matpes-20240214_542569_26,0.0,-32.09816755,-5.328433725,1,28.630707421172907,7.42680156492991,2,28.5,44,240.25,2,1888328.5,0.5900000000000001,0.003,True,False
matpes-20240214_2605_26,2.1588000000000003,-17.16730244,-4.491065935,1,35.76126516741812,2.603898747639788,2,14.0,20,36.0,2,82048.0,2.44,0.0,False,False
matpes-20240214_542569_21,0.0,-33.42991932,-5.994309610000002,8,27.012425531996623,7.87173230440741,2,28.5,44,240.25,2,1888328.5,0.5900000000000001,-0.001,True,False
matpes-20240214_627_16,0.0,-100.09951241,-5.035624445000003,8,47.285906695035756,11.095566541627596,2,63.5,93,870.25,2,38070768.5,1.1899999999999997,4.327,True,True
matpes-20240214_542569_17,0.0,-32.708531,-5.633615450000001,5,28.131602842217433,7.558566210152594,2,28.5,44,240.25,2,1888328.5,0.5900000000000001,0.002,True,False
matpes-20240214_542569_16,0.0,-31.88104558,-5.21987274,1,31.10136958580297,6.836823764111016,2,28.5,44,240.25,2,1888328.5,0.5900000000000001,-0.45799999999999996,True,False
matpes-20240214_627_8,0.0,-100.33435801,-5.153047245000003,8,47.62786879948088,11.015901770135086,2,63.5,93,870.25,2,38070768.5,1.1899999999999997,4.3,True,True
matpes-20240214_627_11,0.0,-99.77119865,-4.871467565000003,1,67.9505509087686,7.721260787427382,2,63.5,93,870.25,2,38070768.5,1.1899999999999997,4.308999999999999,True,True
matpes-20240214_627_0,0.0,-100.58635862,-5.279047550000001,225,50.02542522601183,10.487945316717715,2,63.5,93,870.25,2,38070768.5,1.1899999999999997,3.9559999999999995,True,True
matpes-20240214_542569_7,0.0,-31.80324649,-5.180973195,2,32.68815362383482,6.5049432013673965,2,28.5,44,240.25,2,1888328.5,0.5900000000000001,-0.001,True,False
matpes-20240214_542569_6,0.0,-32.46771329,-5.513206595,1,27.909526111716847,7.618709892438843,2,28.5,44,240.25,2,1888328.5,0.5900000000000001,0.631,True,True
matpes-20240214_542569_1,0.0,-33.49742951,-6.028064705000002,160,27.82779417704625,7.641086509688537,2,28.5,44,240.25,2,1888328.5,0.5900000000000001,0.001,True,False
matpes-20240214_2597_27,0.0,-47.86554468,-2.2668619549999995,1,76.74669429836793,5.245106172840188,2,50.5,52,2.25,2,6538208.5,0.32000000000000006,0.0,True,False
matpes-20240214_53_18,0.0,-16.83001863,-2.8315048650000003,12,32.57709773466945,3.1576257855341785,2,15.0,15,0.0,1,50625.0,0.0,0.0,True,False
matpes-20240214_2597_25,0.0,-47.71742648,-2.192802855,1,84.97291789118367,4.737327727464263,2,50.5,52,2.25,2,6538208.5,0.32000000000000006,0.0,True,False
matpes-20240214_615_3,0.0,-23.57621177,-2.46944654,1,57.27574371100028,3.2822103611469386,2,25.5,39,182.25,2,1167088.5,0.09000000000000008,0.009000000000000001,True,False
matpes-20240214_2597_20,0.0,-47.68542866,-2.1768039449999996,1,71.56325295990892,5.625017636285504,2,50.5,52,2.25,2,6538208.5,0.32000000000000006,0.0,True,False
matpes-20240214_2597_18,0.0,-47.95167181,-2.30992552,1,61.06402886368396,6.592171651629263,2,50.5,52,2.25,2,6538208.5,0.32000000000000006,0.0,True,False
matpes-20240214_614603_2,0.0,-51.28920696,-1.8207390950000004,1,119.35555152607068,3.614616331555958,2,54.0,55,1.0,2,8520553.0,1.87,0.0,True,False
matpes-20240214_614603_0,0.0,-50.45789241,-1.4050818199999995,1,126.94015574779745,3.398645001390661,2,54.0,55,1.0,2,8520553.0,1.87,0.132,True,True
matpes-20240214_614481_35,0.0,-100.74025824,-3.7219948050000013,1,68.56464857742637,8.86958367094173,2,73.5,83,90.25,2,32117768.5,0.8200000000000001,6.776999999999999,True,True
matpes-20240214_614481_33,0.0,-100.97347122,-3.8386012949999966,1,65.46350099271075,9.289755026910559,2,73.5,83,90.25,2,32117768.5,0.8200000000000001,6.664,True,True
matpes-20240214_2597_7,0.0,-48.25501694,-2.4615980849999985,1,72.23284864905644,5.572873942231086,2,50.5,52,2.25,2,6538208.5,0.32000000000000006,0.0,True,False
matpes-20240214_2605_27,1.7299,-17.46348602,-4.6391577250000005,1,63.63463682139244,1.4633337791306464,2,14.0,20,36.0,2,82048.0,2.44,0.0,False,False
matpes-20240214_614481_25,0.0,-100.60372597,-3.6537286699999996,1,65.65360964636372,9.262855320551006,2,73.5,83,90.25,2,32117768.5,0.8200000000000001,6.714,True,True
matpes-20240214_614481_21,0.0,-101.11328866,-3.9085100149999974,1,66.5231860858617,9.141773315566558,2,73.5,83,90.25,2,32117768.5,0.8200000000000001,6.675000000000001,True,True
matpes-20240214_614481_15,0.0,-99.93124024,-3.317485804999997,1,81.72794834067946,7.441027210070096,2,73.5,83,90.25,2,32117768.5,0.8200000000000001,6.819,True,True
matpes-20240214_2596_3,0.0,-92.60883636,-4.970233829999998,1,31.3854407065854,13.280247864202394,2,50.0,93,1849.0,2,37403801.0,1.68,4.021,True,True
matpes-20240214_614481_13,0.0,-100.50083049,-3.602280929999999,1,63.309339523434815,9.605847920765115,2,73.5,83,90.25,2,32117768.5,0.8200000000000001,6.74,True,True
matpes-20240214_614455_24,0.0,-51.77105895,-3.855457184999999,1,43.720816857774594,8.38594542855763,2,46.5,64,306.25,2,8742248.5,0.7,6.932,True,True
matpes-20240214_614455_17,0.0,-51.87373329,-3.906794354999999,1,44.04548758570076,8.324130446913,2,46.5,64,306.25,2,8742248.5,0.7,6.93,True,True
matpes-20240214_280_101,0.0,-95.33711512,-5.015488430000005,1,33.78619367650784,12.582529227231303,2,50.0,94,1936.0,2,39038096.0,1.2699999999999998,3.8710000000000004,True,True
matpes-20240214_280_87,0.0,-95.46694061,-5.080401174999999,1,27.39037073514905,15.520628527529274,2,50.0,94,1936.0,2,39038096.0,1.2699999999999998,4.2940000000000005,True,True
matpes-20240214_614455_10,0.0,-52.17838848,-4.0591219500000015,38,42.387376901596596,8.6497540320182,2,46.5,64,306.25,2,8742248.5,0.7,6.794,True,True
matpes-20240214_280_104,0.0,-95.6706821,-5.182271919999998,1,31.817320453559628,13.361143030006371,2,50.0,94,1936.0,2,39038096.0,1.2699999999999998,4.261,True,True
matpes-20240214_280_82,0.0,-95.91467539,-5.304268565000001,1,32.02316047892246,13.275259626274774,2,50.0,94,1936.0,2,39038096.0,1.2699999999999998,4.151999999999999,True,True
matpes-20240214_519_6,0.0,-105.17701066,-3.837492509999997,1,53.66191035632511,11.133475078542764,2,71.5,92,420.25,2,39202248.5,0.6699999999999999,3.162,True,True
matpes-20240214_519_5,0.0,-106.10714444,-4.3025594,1,49.918805718328215,11.96830599254068,2,71.5,92,420.25,2,39202248.5,0.6699999999999999,3.2270000000000003,True,True
matpes-20240214_516_2,0.0,-65.10723198,-4.10355946,1,57.70099734311956,8.53931125962035,2,61.0,71,100.0,2,16088441.0,0.7799999999999998,0.001,True,False
matpes-20240214_280_74,0.0,-96.30211456,-5.497988150000005,1,31.089841246354414,13.673783858944804,2,50.0,94,1936.0,2,39038096.0,1.2699999999999998,4.096,True,True
matpes-20240214_280_72,0.0,-96.55319538,-5.623528560000004,1,33.41604219818971,12.72190664861525,2,50.0,94,1936.0,2,39038096.0,1.2699999999999998,4.046,True,True
matpes-20240214_519_4,0.0,-104.69868524,-3.598329800000002,1,57.12528036800266,10.458478939103552,2,71.5,92,420.25,2,39202248.5,0.6699999999999999,2.731,True,True
matpes-20240214_280_68,0.0,-96.26539215,-5.479626945,1,30.844352665380868,13.782612785668848,2,50.0,94,1936.0,2,39038096.0,1.2699999999999998,4.09,True,True
matpes-20240214_519_2,0.0,-105.31033124,-3.9041527999999985,1,57.53315425182482,10.384334900257828,2,71.5,92,420.25,2,39202248.5,0.6699999999999999,2.77,True,True
matpes-20240214_2564_18,0.0,-18.53105513,-1.3815172549999994,1,73.5734600681999,2.526126066608658,2,25.0,38,169.0,2,1052936.0,0.3600000000000001,0.0,True,False
matpes-20240214_2564_17,0.0,-18.64671855,-1.4393489649999998,1,80.71385360457727,2.3026509947027374,2,25.0,38,169.0,2,1052936.0,0.3600000000000001,0.001,True,False
matpes-20240214_280_73,0.0,-96.52537878,-5.60962026,1,31.62327840081591,13.44312768661547,2,50.0,94,1936.0,2,39038096.0,1.2699999999999998,4.1259999999999994,True,True
matpes-20240214_280_58,0.0,-95.35433539,-5.024098565000003,1,36.003748931974854,11.807541770574144,2,50.0,94,1936.0,2,39038096.0,1.2699999999999998,4.015,True,True
matpes-20240214_2564_11,0.0,-19.10949537,-1.6707373750000007,6,79.027719197752,2.351780326897727,2,25.0,38,169.0,2,1052936.0,0.3600000000000001,0.0,True,False
matpes-20240214_2522_3,0.0,-87.36861228,-2.3528446500000015,1,57.34854468376797,10.874331241449983,2,75.5,80,20.25,2,33185840.5,0.73,0.24600000000000002,True,True
matpes-20240214_2564_7,0.0,-19.16557486,-1.69877712,25,65.31686667010041,2.8454493420142692,2,25.0,38,169.0,2,1052936.0,0.3600000000000001,0.006,True,False
matpes-20240214_2564_3,0.0,-18.77676615,-1.5043727650000003,1,73.1552736243084,2.5405664702088386,2,25.0,38,169.0,2,1052936.0,0.3600000000000001,0.0,True,False
matpes-20240214_251_53,0.0,-58.94439903,-7.031407709999996,1,29.12686867646751,11.114469610543502,2,40.0,73,1089.0,2,14200321.0,1.54,0.0,True,False
matpes-20240214_280_42,0.0,-95.90735478,-5.300608260000004,1,29.83042194511744,14.251081335480041,2,50.0,94,1936.0,2,39038096.0,1.2699999999999998,4.103000000000001,True,True
matpes-20240214_280_43,0.0,-95.09759876,-4.89573025,1,33.36629095148957,12.740875814744369,2,50.0,94,1936.0,2,39038096.0,1.2699999999999998,4.054,True,True
matpes-20240214_251_47,0.0,-59.28400579,-7.2012110899999975,1,22.94020646044899,14.111891159873784,2,40.0,73,1089.0,2,14200321.0,1.54,0.0,True,False
matpes-20240214_2563_19,0.0,-48.40730731,-4.955911069999999,1,59.59804317642475,6.103963111436858,2,46.0,58,144.0,2,6326416.0,1.4299999999999997,1.4080000000000001,True,True
matpes-20240214_251_43,0.0,-58.3336617,-6.726039044999997,1,26.17103629516616,12.369769890032329,2,40.0,73,1089.0,2,14200321.0,1.54,0.007,True,False
matpes-20240214_251_40,0.0,-58.62479479,-6.871605589999998,8,21.274845177695788,15.216547714024387,2,40.0,73,1089.0,2,14200321.0,1.54,0.0,True,False
matpes-20240214_280_26,0.0,-96.74447629,-5.7191690149999985,8,31.218387967802176,13.617479859946982,2,50.0,94,1936.0,2,39038096.0,1.2699999999999998,4.021,True,True
matpes-20240214_280_27,0.0,-96.42993637,-5.561899054999998,8,33.93718420647751,12.526548072612826,2,50.0,94,1936.0,2,39038096.0,1.2699999999999998,4.045999999999999,True,True
matpes-20240214_251_35,0.0,-58.46508005,-6.791748219999995,1,24.88351075648535,13.00980797777968,2,40.0,73,1089.0,2,14200321.0,1.54,0.0,True,False
matpes-20240214_280_25,0.0,-96.20101194,-5.447436840000002,1,31.770232747761927,13.380946019084638,2,50.0,94,1936.0,2,39038096.0,1.2699999999999998,4.0249999999999995,True,True
matpes-20240214_2559_39,0.0,-20.91234747,-2.0038191150000007,1,74.59914887769942,2.4713599672442874,2,25.0,34,81.0,2,700936.0,0.03000000000000025,0.0,True,False
matpes-20240214_2563_3,0.0,-48.64969417,-5.077104499999997,8,52.323208637407085,6.952636631742037,2,46.0,58,144.0,2,6326416.0,1.4299999999999997,1.387,True,True
matpes-20240214_2559_36,0.0,-21.4736004,-2.28444558,5,361.3197053775196,0.5102443829743958,2,25.0,34,81.0,2,700936.0,0.03000000000000025,0.0,True,False
matpes-20240214_2563_9,0.07650000000000023,-48.42281889,-4.96366686,8,78.31558521105306,4.6451067955676235,2,46.0,58,144.0,2,6326416.0,1.4299999999999997,1.401,True,True
matpes-20240214_280_13,0.0,-95.83748986,-5.265675800000004,1,32.48772648268086,13.08542688076944,2,50.0,94,1936.0,2,39038096.0,1.2699999999999998,4.0169999999999995,True,True
matpes-20240214_510404_2,0.0,-58.87931318,-4.9978853,1,58.36829319331148,6.72001718759424,2,49.0,64,225.0,2,9056776.0,1.3499999999999999,7.047,True,True
matpes-20240214_2559_30,0.0,-21.46314279,-2.279216775,1,63.97781858130565,2.8816448296459023,2,25.0,34,81.0,2,700936.0,0.03000000000000025,0.0,True,False
matpes-20240214_251_19,0.0,-59.46253523,-7.290475809999997,6,21.422287274642073,15.111817547983959,2,40.0,73,1089.0,2,14200321.0,1.54,0.0,True,False
matpes-20240214_280_4,0.0,-95.00606214,-4.84996194,1,27.276234185028073,15.58557411289948,2,50.0,94,1936.0,2,39038096.0,1.2699999999999998,4.354,True,True
matpes-20240214_280_10,0.0,-96.08559181,-5.389726775,1,34.160270551532506,12.444742460989838,2,50.0,94,1936.0,2,39038096.0,1.2699999999999998,4.151,True,True
matpes-20240214_2559_24,0.0,-20.78380718,-1.9395489700000006,1,193.86142798442867,0.9509955231612717,2,25.0,34,81.0,2,700936.0,0.03000000000000025,0.0,True,False
matpes-20240214_251_15,0.0,-59.45915357,-7.2887849799999955,8,21.239379660323603,15.241956306267996,2,40.0,73,1089.0,2,14200321.0,1.54,0.0,True,False
matpes-20240214_251_14,0.0,-59.25912765,-7.188772019999998,1,22.566130045118157,14.345822527284586,2,40.0,73,1089.0,2,14200321.0,1.54,0.0,True,False
matpes-20240214_2808_55,0.0,-46.55779646,-5.785671099999998,1,48.63169333689296,6.6285912963544025,2,42.5,45,6.25,2,3330312.5,0.9499999999999997,0.0,True,False
matpes-20240214_2808_54,0.0,-47.47868653,-6.246116134999998,1,37.33775807620719,8.63360940209538,2,42.5,45,6.25,2,3330312.5,0.9499999999999997,0.0,True,False
matpes-20240214_251_8,0.0,-59.73598799,-7.427202189999996,1,22.923153128864175,14.12238948695319,2,40.0,73,1089.0,2,14200321.0,1.54,0.0,True,False
matpes-20240214_251_5,0.0,-58.72503489,-6.921725639999998,1,21.846338351782496,14.818487727417061,2,40.0,73,1089.0,2,14200321.0,1.54,0.0,True,False
matpes-20240214_510403_16,0.0,-68.30367323,-4.029772315000002,1,59.713705022032954,7.758805209765827,2,57.5,64,42.25,2,11771208.5,0.8499999999999999,6.7170000000000005,True,True
matpes-20240214_2559_11,0.0,-20.7980971,-1.9466939300000003,1,123.80933652562045,1.489074695822251,2,25.0,34,81.0,2,700936.0,0.03000000000000025,0.0,True,False
matpes-20240214_510403_14,0.0,-68.94098237,-4.348426885000002,1,62.6741183660699,7.392317876946652,2,57.5,64,42.25,2,11771208.5,0.8499999999999999,6.713,True,True
matpes-20240214_2808_44,0.0,-48.41019684,-6.711871289999998,25,36.87814490876234,8.741210274471037,2,42.5,45,6.25,2,3330312.5,0.9499999999999997,0.0,True,False
matpes-20240214_251_1,0.0,-59.57836787,-7.348392129999997,8,22.0753457130877,14.664762262951179,2,40.0,73,1089.0,2,14200321.0,1.54,0.0,True,False
matpes-20240214_510403_4,0.0,-68.26340863,-4.009640015000002,1,64.38457627843609,7.195931578640233,2,57.5,64,42.25,2,11771208.5,0.8499999999999999,6.757,True,True
matpes-20240214_510402_3,0.0,-52.45299983,-5.119494555000003,1,56.934992224707045,5.521471797025564,2,40.0,64,576.0,2,8421376.0,1.3800000000000001,7.005,True,True
matpes-20240214_2559_3,0.0,-20.72617948,-1.91073512,1,84.38363335553358,2.184799857456638,2,25.0,34,81.0,2,700936.0,0.03000000000000025,-0.004,True,False
matpes-20240214_2808_36,0.0,-47.82210326,-6.417824499999998,1,37.69654980896002,8.551435630411037,2,42.5,45,6.25,2,3330312.5,0.9499999999999997,0.0,True,False
matpes-20240214_510402_1,0.0,-53.26794742,-5.526968350000001,8,43.99260514166262,7.145859010174291,2,40.0,64,576.0,2,8421376.0,1.3800000000000001,6.776000000000001,True,True
matpes-20240214_2808_31,0.0,-47.42551626,-6.219531,1,39.81365814496643,8.096709375615625,2,42.5,45,6.25,2,3330312.5,0.9499999999999997,0.0,True,False
matpes-20240214_510403_3,0.0,-68.63960578,-4.19773859,8,60.30934703083421,7.68217578914418,2,57.5,64,42.25,2,11771208.5,0.8499999999999999,6.765,True,True
matpes-20240214_2808_25,0.0,-48.19951527,-6.6065305049999985,1,37.05073193140845,8.700492605022902,2,42.5,45,6.25,2,3330312.5,0.9499999999999997,0.0,True,False
matpes-20240214_510401_5,0.06769999999999987,-52.44734165,-4.883707585,1,54.45287462344971,5.7398789808885695,2,39.5,64,600.25,2,8413920.5,0.99,6.714,True,True
matpes-20240214_2559_15,0.0,-21.46931348,-2.2823021200000007,1,67.62912914536413,2.7260642338092365,2,25.0,34,81.0,2,700936.0,0.03000000000000025,0.0,True,False
matpes-20240214_2559_16,0.0,-21.42393316,-2.259611960000001,1,60.066943462101825,3.069264715344847,2,25.0,34,81.0,2,700936.0,0.03000000000000025,0.0,True,False
matpes-20240214_2808_19,0.0,-48.0454144,-6.529480069999998,8,36.30078392002609,8.880238506421582,2,42.5,45,6.25,2,3330312.5,0.9499999999999997,0.0,True,False
matpes-20240214_510401_2,0.0,-52.52924044,-4.924656980000002,8,41.9046696191188,7.45866542657334,2,39.5,64,600.25,2,8413920.5,0.99,6.707000000000001,True,True
matpes-20240214_2808_16,0.0,-48.39507456,-6.704310149999998,8,34.730867990332136,9.281645919982154,2,42.5,45,6.25,2,3330312.5,0.9499999999999997,0.0,True,False
matpes-20240214_510374_25,0.0,-58.1625193,-4.615428184999999,1,56.694911943902,6.80008133490246,2,48.5,64,240.25,2,8981568.5,0.9800000000000002,6.712,True,True
matpes-20240214_2497_8,0.0,-50.63540169,-3.048004810000002,38,48.540597366382734,7.617004911495405,2,47.0,64,289.0,2,8793608.0,0.44999999999999996,7.046,True,True
matpes-20240214_2808_3,0.0,-47.8126403,-6.413093019999998,8,37.051720087910695,8.700260565907849,2,42.5,45,6.25,2,3330312.5,0.9499999999999997,0.0,True,False
matpes-20240214_2497_6,0.0,-49.73803794,-2.599322935,1,48.63941131920742,7.601530497978136,2,47.0,64,289.0,2,8793608.0,0.44999999999999996,7.186,True,True
matpes-20240214_510374_21,0.0,-58.91078374,-4.989560404999999,1,50.8723329089806,7.578382795682801,2,48.5,64,240.25,2,8981568.5,0.9800000000000002,6.704,True,True
matpes-20240214_510374_18,0.0,-57.44488138,-4.256609224999998,1,66.20060799839636,5.823662714744336,2,48.5,64,240.25,2,8981568.5,0.9800000000000002,6.698,True,True
matpes-20240214_2802_65,0.0,-72.00156585,-7.487428125000001,1,31.948351862442607,14.53033646637017,2,58.0,72,196.0,2,15310976.0,0.9000000000000001,0.0,True,False
matpes-20240214_2493_25,0.0,-42.92889232,-5.896650985000001,1,39.35994616732129,6.502213282240725,2,32.5,58,650.25,2,5659448.5,1.92,0.8019999999999999,True,True
matpes-20240214_2493_28,0.0,-42.39989319,-5.63215142,1,38.844068572062746,6.588567422659296,2,32.5,58,650.25,2,5659448.5,1.92,0.87,True,True
matpes-20240214_2802_59,0.0,-71.40404092,-7.188665659999998,1,34.948830829658135,13.282856424293607,2,58.0,72,196.0,2,15310976.0,0.9000000000000001,0.0,True,False
matpes-20240214_2802_57,0.0,-70.18025738,-6.576773889999998,1,34.670456918498196,13.389506322300395,2,58.0,72,196.0,2,15310976.0,0.9000000000000001,0.0,True,False
matpes-20240214_2802_55,0.0,-70.20805784,-6.590674119999996,1,35.1969654292615,13.18921379856625,2,58.0,72,196.0,2,15310976.0,0.9000000000000001,-0.01,True,False
matpes-20240214_22898_12,2.6581,-33.31099122,-2.4191560449999994,1,113.87938237603196,2.4205793830504425,2,36.0,53,289.0,2,4010401.0,1.8400000000000003,0.0,False,False
matpes-20240214_2493_21,0.0,-42.61556515,-5.7399874,1,37.04796537970226,6.907984342310276,2,32.5,58,650.25,2,5659448.5,1.92,0.878,True,True
matpes-20240214_2802_50,0.0,-70.62521493,-6.799252664999997,1,37.62988883381372,12.33647816918696,2,58.0,72,196.0,2,15310976.0,0.9000000000000001,0.002,True,False
matpes-20240214_2493_12,0.0,-42.22961124,-5.547010444999998,1,32.688500555352604,7.829259843964593,2,32.5,58,650.25,2,5659448.5,1.92,0.8480000000000001,True,True
matpes-20240214_510374_2,0.0,-58.29175284,-4.680044955,1,52.62127738965134,7.326504251101401,2,48.5,64,240.25,2,8981568.5,0.9800000000000002,6.691,True,True
